State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Sonipat,02-05-2023,2023,5,12.50964912,NRSC VIC MODEL
Haryana,Sonipat,18-05-2023,2023,5,14.25460734,NRSC VIC MODEL
Haryana,Sonipat,20-05-2023,2023,5,13.61844146,NRSC VIC MODEL
Haryana,Sonipat,27-05-2023,2023,5,19.62439405,NRSC VIC MODEL
Haryana,Sonipat,31-05-2023,2023,5,18.70387778,NRSC VIC MODEL
Haryana,Yamunanagar,12-05-2023,2023,5,14.45070858,NRSC VIC MODEL
Haryana,Yamunanagar,19-05-2023,2023,5,13.71068249,NRSC VIC MODEL
Haryana,Yamunanagar,27-05-2023,2023,5,20.48549161,NRSC VIC MODEL
Haryana,Ambala,01-09-2023,2023,9,16.11134881,NRSC VIC MODEL
Haryana,Ambala,06-09-2023,2023,9,13.41997573,NRSC VIC MODEL
Haryana,Ambala,07-09-2023,2023,9,12.92956177,NRSC VIC MODEL
Haryana,Ambala,12-09-2023,2023,9,16.33849919,NRSC VIC MODEL
Haryana,Ambala,14-09-2023,2023,9,16.29323059,NRSC VIC MODEL
Haryana,Ambala,15-09-2023,2023,9,16.43554046,NRSC VIC MODEL
Haryana,Ambala,17-09-2023,2023,9,20.81626997,NRSC VIC MODEL
Haryana,Ambala,20-09-2023,2023,9,17.68447739,NRSC VIC MODEL
Haryana,Ambala,27-09-2023,2023,9,15.12990506,NRSC VIC MODEL
Haryana,Ambala,30-09-2023,2023,9,13.54118873,NRSC VIC MODEL
Haryana,Bhiwani,07-09-2023,2023,9,6.990848231,NRSC VIC MODEL
Haryana,Bhiwani,12-09-2023,2023,9,6.111580244,NRSC VIC MODEL
Haryana,Bhiwani,14-09-2023,2023,9,5.800634325,NRSC VIC MODEL
Haryana,Bhiwani,19-09-2023,2023,9,8.292644411,NRSC VIC MODEL
Haryana,Bhiwani,26-09-2023,2023,9,8.454222007,NRSC VIC MODEL
Haryana,Charki Dadri,07-09-2023,2023,9,5.898143017,NRSC VIC MODEL
Haryana,Charki Dadri,13-09-2023,2023,9,5.228299561,NRSC VIC MODEL
Haryana,Charki Dadri,17-09-2023,2023,9,8.431697171,NRSC VIC MODEL
Haryana,Charki Dadri,20-09-2023,2023,9,7.278211053,NRSC VIC MODEL
Haryana,Charki Dadri,21-09-2023,2023,9,6.985979412,NRSC VIC MODEL
Haryana,Charki Dadri,22-09-2023,2023,9,7.126303633,NRSC VIC MODEL
Haryana,Charki Dadri,23-09-2023,2023,9,6.894721573,NRSC VIC MODEL
Haryana,Charki Dadri,30-09-2023,2023,9,5.848383171,NRSC VIC MODEL
Haryana,Faridabad,05-09-2023,2023,9,9.39784286,NRSC VIC MODEL
Haryana,Faridabad,07-09-2023,2023,9,8.922153031,NRSC VIC MODEL
Haryana,Faridabad,08-09-2023,2023,9,8.62228489,NRSC VIC MODEL
Haryana,Faridabad,12-09-2023,2023,9,18.09565561,NRSC VIC MODEL
Haryana,Faridabad,17-09-2023,2023,9,18.33792255,NRSC VIC MODEL
Haryana,Faridabad,24-09-2023,2023,9,19.71487892,NRSC VIC MODEL
Haryana,Faridabad,29-09-2023,2023,9,14.71319973,NRSC VIC MODEL
Haryana,Fatehabad,06-09-2023,2023,9,9.650679143,NRSC VIC MODEL
Haryana,Fatehabad,07-09-2023,2023,9,9.52671604,NRSC VIC MODEL
Haryana,Fatehabad,12-09-2023,2023,9,9.081649249,NRSC VIC MODEL
Haryana,Fatehabad,23-09-2023,2023,9,10.58045317,NRSC VIC MODEL
Haryana,Fatehabad,24-09-2023,2023,9,12.08691387,NRSC VIC MODEL
Haryana,Fatehabad,25-09-2023,2023,9,12.81030144,NRSC VIC MODEL
Haryana,Fatehabad,29-09-2023,2023,9,11.44913731,NRSC VIC MODEL
Haryana,Gurugram,05-09-2023,2023,9,8.73977543,NRSC VIC MODEL
Haryana,Gurugram,09-09-2023,2023,9,10.19961973,NRSC VIC MODEL
Haryana,Gurugram,16-09-2023,2023,9,15.3210822,NRSC VIC MODEL
Haryana,Gurugram,17-09-2023,2023,9,18.13291779,NRSC VIC MODEL
Haryana,Gurugram,19-09-2023,2023,9,16.53917404,NRSC VIC MODEL
Haryana,Gurugram,22-09-2023,2023,9,14.60448626,NRSC VIC MODEL
Haryana,Gurugram,23-09-2023,2023,9,14.1170766,NRSC VIC MODEL
Haryana,Gurugram,25-09-2023,2023,9,15.55524281,NRSC VIC MODEL
Haryana,Gurugram,27-09-2023,2023,9,14.17703851,NRSC VIC MODEL
Haryana,Hisar,01-09-2023,2023,9,9.890214954,NRSC VIC MODEL
Haryana,Hisar,16-09-2023,2023,9,7.921874516,NRSC VIC MODEL
Haryana,Hisar,17-09-2023,2023,9,8.118431993,NRSC VIC MODEL
Haryana,Hisar,26-09-2023,2023,9,9.177884165,NRSC VIC MODEL
Haryana,Hisar,30-09-2023,2023,9,8.50671618,NRSC VIC MODEL
Haryana,Jhajjar,08-09-2023,2023,9,9.457177233,NRSC VIC MODEL
Haryana,Jhajjar,10-09-2023,2023,9,11.52769095,NRSC VIC MODEL
Haryana,Jhajjar,16-09-2023,2023,9,9.601641282,NRSC VIC MODEL
Haryana,Jhajjar,17-09-2023,2023,9,13.89828409,NRSC VIC MODEL
Haryana,Jhajjar,20-09-2023,2023,9,12.92651637,NRSC VIC MODEL
Haryana,Jhajjar,11-09-2023,2023,9,11.14251273,NRSC VIC MODEL
Haryana,Jind,01-09-2023,2023,9,12.12464234,NRSC VIC MODEL
Haryana,Jind,09-09-2023,2023,9,10.29866947,NRSC VIC MODEL
Haryana,Jind,13-09-2023,2023,9,9.794456682,NRSC VIC MODEL
Haryana,Jind,14-09-2023,2023,9,9.669355024,NRSC VIC MODEL
Haryana,Jind,11-09-2023,2023,9,10.06705157,NRSC VIC MODEL
Haryana,Jind,29-09-2023,2023,9,11.21551055,NRSC VIC MODEL
Haryana,Kaithal,01-09-2023,2023,9,12.72807212,NRSC VIC MODEL
Haryana,Kaithal,09-09-2023,2023,9,11.00014566,NRSC VIC MODEL
Haryana,Kaithal,22-09-2023,2023,9,19.22396786,NRSC VIC MODEL
Haryana,Kaithal,25-09-2023,2023,9,20.62227443,NRSC VIC MODEL
Haryana,Karnal,06-09-2023,2023,9,12.58509146,NRSC VIC MODEL
Haryana,Karnal,13-09-2023,2023,9,12.25643341,NRSC VIC MODEL
Haryana,Karnal,16-09-2023,2023,9,11.83743858,NRSC VIC MODEL
Haryana,Karnal,11-09-2023,2023,9,12.6937802,NRSC VIC MODEL
Haryana,Kurukshetra,01-09-2023,2023,9,17.03620984,NRSC VIC MODEL
Haryana,Kurukshetra,04-09-2023,2023,9,15.09505279,NRSC VIC MODEL
Haryana,Kurukshetra,05-09-2023,2023,9,14.57138589,NRSC VIC MODEL
Haryana,Kurukshetra,06-09-2023,2023,9,14.03920976,NRSC VIC MODEL
Haryana,Kurukshetra,17-09-2023,2023,9,24.86474713,NRSC VIC MODEL
Haryana,Kurukshetra,18-09-2023,2023,9,22.89467599,NRSC VIC MODEL
Haryana,Kurukshetra,26-09-2023,2023,9,16.68693287,NRSC VIC MODEL
Haryana,Kurukshetra,30-09-2023,2023,9,14.52079914,NRSC VIC MODEL
Haryana,Mahendragarh,04-09-2023,2023,9,8.04371433,NRSC VIC MODEL
Haryana,Mahendragarh,14-09-2023,2023,9,6.477951472,NRSC VIC MODEL
Haryana,Mahendragarh,19-09-2023,2023,9,12.63078878,NRSC VIC MODEL
Haryana,Mahendragarh,23-09-2023,2023,9,14.03909443,NRSC VIC MODEL
Haryana,Mahendragarh,25-09-2023,2023,9,13.63990912,NRSC VIC MODEL
Haryana,Mahendragarh,26-09-2023,2023,9,13.95380706,NRSC VIC MODEL
Haryana,Mahendragarh,29-09-2023,2023,9,11.76873724,NRSC VIC MODEL
Haryana,Nuh,08-09-2023,2023,9,12.10232695,NRSC VIC MODEL
Haryana,Nuh,09-09-2023,2023,9,12.50734948,NRSC VIC MODEL
Haryana,Nuh,14-09-2023,2023,9,14.2994543,NRSC VIC MODEL
Haryana,Nuh,16-09-2023,2023,9,14.32599932,NRSC VIC MODEL
Haryana,Nuh,21-09-2023,2023,9,14.31903802,NRSC VIC MODEL
Haryana,Nuh,23-09-2023,2023,9,14.96061347,NRSC VIC MODEL
Haryana,Nuh,24-09-2023,2023,9,18.80290862,NRSC VIC MODEL
Haryana,Nuh,25-09-2023,2023,9,16.97339063,NRSC VIC MODEL
Haryana,Palwal,05-09-2023,2023,9,13.100713,NRSC VIC MODEL
Haryana,Palwal,12-09-2023,2023,9,17.57528975,NRSC VIC MODEL
Haryana,Palwal,13-09-2023,2023,9,16.88798864,NRSC VIC MODEL
Haryana,Palwal,27-09-2023,2023,9,15.96103194,NRSC VIC MODEL
Haryana,Palwal,30-09-2023,2023,9,14.54120057,NRSC VIC MODEL
Haryana,Panchkula,14-09-2023,2023,9,13.72456818,NRSC VIC MODEL
Haryana,Panchkula,17-09-2023,2023,9,15.88537863,NRSC VIC MODEL
Haryana,Panchkula,19-09-2023,2023,9,15.31299342,NRSC VIC MODEL
Haryana,Panchkula,25-09-2023,2023,9,14.81928704,NRSC VIC MODEL
Haryana,Panipat,07-09-2023,2023,9,10.89385521,NRSC VIC MODEL
Haryana,Panipat,09-09-2023,2023,9,13.08401027,NRSC VIC MODEL
Haryana,Panipat,10-09-2023,2023,9,12.96922673,NRSC VIC MODEL
Haryana,Panipat,15-09-2023,2023,9,11.52192408,NRSC VIC MODEL
Haryana,Panipat,20-09-2023,2023,9,11.29879306,NRSC VIC MODEL
Haryana,Panipat,22-09-2023,2023,9,10.77039136,NRSC VIC MODEL
Haryana,Panipat,26-09-2023,2023,9,12.70271201,NRSC VIC MODEL
Haryana,Panipat,29-09-2023,2023,9,11.64423449,NRSC VIC MODEL
Haryana,Rewari,05-09-2023,2023,9,7.408607441,NRSC VIC MODEL
Haryana,Rewari,07-09-2023,2023,9,6.717520199,NRSC VIC MODEL
Haryana,Rewari,08-09-2023,2023,9,10.77199541,NRSC VIC MODEL
Haryana,Rewari,15-09-2023,2023,9,9.189531363,NRSC VIC MODEL
Haryana,Rewari,21-09-2023,2023,9,8.948130502,NRSC VIC MODEL
Haryana,Rewari,27-09-2023,2023,9,8.357451931,NRSC VIC MODEL
Haryana,Rewari,30-09-2023,2023,9,7.1894884,NRSC VIC MODEL
Haryana,Rohtak,03-09-2023,2023,9,9.322625414,NRSC VIC MODEL
Haryana,Rohtak,07-09-2023,2023,9,8.481159075,NRSC VIC MODEL
Haryana,Rohtak,12-09-2023,2023,9,9.58181235,NRSC VIC MODEL
Haryana,Rohtak,19-09-2023,2023,9,11.04504668,NRSC VIC MODEL
Haryana,Rohtak,22-09-2023,2023,9,10.10839896,NRSC VIC MODEL
Haryana,Rohtak,25-09-2023,2023,9,9.811027975,NRSC VIC MODEL
Haryana,Rohtak,30-09-2023,2023,9,8.739642135,NRSC VIC MODEL
Haryana,Sirsa,02-09-2023,2023,9,6.532442202,NRSC VIC MODEL
Haryana,Sirsa,04-09-2023,2023,9,6.411432975,NRSC VIC MODEL
Haryana,Sirsa,05-09-2023,2023,9,6.356282574,NRSC VIC MODEL
Haryana,Sirsa,14-09-2023,2023,9,6.104351289,NRSC VIC MODEL
Haryana,Sirsa,15-09-2023,2023,9,6.153004225,NRSC VIC MODEL
Haryana,Sirsa,16-09-2023,2023,9,7.39643446,NRSC VIC MODEL
Haryana,Sirsa,17-09-2023,2023,9,8.922955418,NRSC VIC MODEL
Haryana,Sirsa,25-09-2023,2023,9,14.14178113,NRSC VIC MODEL
Haryana,Sirsa,27-09-2023,2023,9,12.90732398,NRSC VIC MODEL
Haryana,Sonipat,07-09-2023,2023,9,10.44254419,NRSC VIC MODEL
Haryana,Sonipat,10-09-2023,2023,9,13.70719781,NRSC VIC MODEL
Haryana,Sonipat,15-09-2023,2023,9,12.90765565,NRSC VIC MODEL
Haryana,Sonipat,21-09-2023,2023,9,12.19881279,NRSC VIC MODEL
Haryana,Sonipat,22-09-2023,2023,9,11.8780513,NRSC VIC MODEL
Haryana,Sonipat,28-09-2023,2023,9,12.50767256,NRSC VIC MODEL
Haryana,Sonipat,29-09-2023,2023,9,12.13772824,NRSC VIC MODEL
Haryana,Sonipat,30-09-2023,2023,9,11.80466905,NRSC VIC MODEL
Haryana,Yamunanagar,04-09-2023,2023,9,16.24731791,NRSC VIC MODEL
Haryana,Yamunanagar,05-09-2023,2023,9,18.75742954,NRSC VIC MODEL
Haryana,Yamunanagar,10-09-2023,2023,9,23.1450711,NRSC VIC MODEL
Haryana,Yamunanagar,12-09-2023,2023,9,20.00858636,NRSC VIC MODEL
Haryana,Yamunanagar,19-09-2023,2023,9,20.21749924,NRSC VIC MODEL
Haryana,Yamunanagar,23-09-2023,2023,9,17.21640786,NRSC VIC MODEL
Haryana,Yamunanagar,28-09-2023,2023,9,16.09573079,NRSC VIC MODEL
Haryana,Ambala,01-03-2023,2023,3,6.883992937,NRSC VIC MODEL
Haryana,Ambala,05-03-2023,2023,3,6.719879968,NRSC VIC MODEL
Haryana,Ambala,07-03-2023,2023,3,6.653156474,NRSC VIC MODEL
Haryana,Ambala,08-03-2023,2023,3,6.62113794,NRSC VIC MODEL
Haryana,Ambala,09-03-2023,2023,3,6.598119528,NRSC VIC MODEL
Haryana,Ambala,11-03-2023,2023,3,6.546751372,NRSC VIC MODEL
Haryana,Ambala,25-03-2023,2023,3,13.7483181,NRSC VIC MODEL
Haryana,Ambala,27-03-2023,2023,3,13.50829818,NRSC VIC MODEL
Haryana,Ambala,29-03-2023,2023,3,12.52497518,NRSC VIC MODEL
Haryana,Bhiwani,03-03-2023,2023,3,6.905222291,NRSC VIC MODEL
Haryana,Bhiwani,16-03-2023,2023,3,6.363095802,NRSC VIC MODEL
Haryana,Bhiwani,19-03-2023,2023,3,7.258838808,NRSC VIC MODEL
Haryana,Bhiwani,20-03-2023,2023,3,7.234382297,NRSC VIC MODEL
Haryana,Bhiwani,27-03-2023,2023,3,8.209987091,NRSC VIC MODEL
Haryana,Bhiwani,28-03-2023,2023,3,7.937358472,NRSC VIC MODEL
Haryana,Charki Dadri,03-03-2023,2023,3,4.997207622,NRSC VIC MODEL
Haryana,Charki Dadri,12-03-2023,2023,3,4.638841249,NRSC VIC MODEL
Haryana,Charki Dadri,22-03-2023,2023,3,11.66602302,NRSC VIC MODEL
Haryana,Charki Dadri,24-03-2023,2023,3,10.97487849,NRSC VIC MODEL
Haryana,Charki Dadri,29-03-2023,2023,3,9.350019802,NRSC VIC MODEL
Haryana,Faridabad,02-03-2023,2023,3,7.337390159,NRSC VIC MODEL
Haryana,Faridabad,07-03-2023,2023,3,6.714100713,NRSC VIC MODEL
Haryana,Faridabad,08-03-2023,2023,3,6.595952287,NRSC VIC MODEL
Haryana,Faridabad,11-03-2023,2023,3,6.499763914,NRSC VIC MODEL
Haryana,Faridabad,15-03-2023,2023,3,6.068107005,NRSC VIC MODEL
Haryana,Faridabad,18-03-2023,2023,3,6.355244476,NRSC VIC MODEL
Haryana,Faridabad,20-03-2023,2023,3,8.702406465,NRSC VIC MODEL
Haryana,Faridabad,28-03-2023,2023,3,13.2219986,NRSC VIC MODEL
Haryana,Faridabad,29-03-2023,2023,3,12.60899148,NRSC VIC MODEL
Haryana,Fatehabad,04-03-2023,2023,3,8.60450247,NRSC VIC MODEL
Haryana,Fatehabad,07-03-2023,2023,3,8.475447526,NRSC VIC MODEL
Haryana,Fatehabad,08-03-2023,2023,3,8.4429188,NRSC VIC MODEL
Haryana,Fatehabad,11-03-2023,2023,3,8.358007051,NRSC VIC MODEL
Haryana,Fatehabad,22-03-2023,2023,3,9.618520053,NRSC VIC MODEL
Haryana,Fatehabad,28-03-2023,2023,3,10.27422672,NRSC VIC MODEL
Haryana,Fatehabad,29-03-2023,2023,3,10.0385469,NRSC VIC MODEL
Haryana,Gurugram,11-03-2023,2023,3,6.585191532,NRSC VIC MODEL
Haryana,Gurugram,20-03-2023,2023,3,12.75438355,NRSC VIC MODEL
Haryana,Gurugram,23-03-2023,2023,3,14.89562528,NRSC VIC MODEL
Haryana,Gurugram,28-03-2023,2023,3,15.59852336,NRSC VIC MODEL
Haryana,Gurugram,29-03-2023,2023,3,14.85907896,NRSC VIC MODEL
Haryana,Hisar,02-03-2023,2023,3,7.955013981,NRSC VIC MODEL
Haryana,Hisar,04-03-2023,2023,3,7.829577357,NRSC VIC MODEL
Haryana,Hisar,11-03-2023,2023,3,7.548096749,NRSC VIC MODEL
Haryana,Hisar,13-03-2023,2023,3,7.474932886,NRSC VIC MODEL
Haryana,Hisar,26-03-2023,2023,3,10.10034941,NRSC VIC MODEL
Haryana,Hisar,27-03-2023,2023,3,9.863841008,NRSC VIC MODEL
Haryana,Jhajjar,04-03-2023,2023,3,7.209528386,NRSC VIC MODEL
Haryana,Jhajjar,06-03-2023,2023,3,7.098031278,NRSC VIC MODEL
Haryana,Jhajjar,26-03-2023,2023,3,16.88216069,NRSC VIC MODEL
Haryana,Jhajjar,28-03-2023,2023,3,15.3660724,NRSC VIC MODEL
Haryana,Jhajjar,30-03-2023,2023,3,14.18203175,NRSC VIC MODEL
Haryana,Jhajjar,31-03-2023,2023,3,17.94041901,NRSC VIC MODEL
Haryana,Jind,01-03-2023,2023,3,8.62450092,NRSC VIC MODEL
Haryana,Jind,05-03-2023,2023,3,8.462439585,NRSC VIC MODEL
Haryana,Jind,06-03-2023,2023,3,8.431749697,NRSC VIC MODEL
Haryana,Jind,13-03-2023,2023,3,8.278723972,NRSC VIC MODEL
Haryana,Jind,18-03-2023,2023,3,8.769116939,NRSC VIC MODEL
Haryana,Jind,22-03-2023,2023,3,13.72390931,NRSC VIC MODEL
Haryana,Jind,27-03-2023,2023,3,13.77763498,NRSC VIC MODEL
Haryana,Jind,28-03-2023,2023,3,13.32750835,NRSC VIC MODEL
Haryana,Kaithal,01-03-2023,2023,3,9.451255876,NRSC VIC MODEL
Haryana,Kaithal,03-03-2023,2023,3,9.342144093,NRSC VIC MODEL
Haryana,Kaithal,06-03-2023,2023,3,9.20880455,NRSC VIC MODEL
Haryana,Kaithal,27-03-2023,2023,3,17.93705562,NRSC VIC MODEL
Haryana,Kaithal,30-03-2023,2023,3,16.13544599,NRSC VIC MODEL
Haryana,Karnal,01-03-2023,2023,3,9.014181603,NRSC VIC MODEL
Haryana,Karnal,14-03-2023,2023,3,8.361707684,NRSC VIC MODEL
Haryana,Karnal,18-03-2023,2023,3,12.1187109,NRSC VIC MODEL
Haryana,Karnal,22-03-2023,2023,3,19.3518746,NRSC VIC MODEL
Haryana,Karnal,24-03-2023,2023,3,17.44065196,NRSC VIC MODEL
Haryana,Karnal,25-03-2023,2023,3,16.86699908,NRSC VIC MODEL
Haryana,Karnal,29-03-2023,2023,3,15.68711568,NRSC VIC MODEL
Haryana,Kurukshetra,01-03-2023,2023,3,8.260856076,NRSC VIC MODEL
Haryana,Kurukshetra,11-03-2023,2023,3,8.028572731,NRSC VIC MODEL
Haryana,Kurukshetra,16-03-2023,2023,3,7.964721318,NRSC VIC MODEL
Haryana,Kurukshetra,19-03-2023,2023,3,13.91996148,NRSC VIC MODEL
Haryana,Kurukshetra,22-03-2023,2023,3,20.23482906,NRSC VIC MODEL
Haryana,Kurukshetra,25-03-2023,2023,3,17.58972835,NRSC VIC MODEL
Haryana,Kurukshetra,29-03-2023,2023,3,16.00815464,NRSC VIC MODEL
Haryana,Mahendragarh,08-03-2023,2023,3,5.83808832,NRSC VIC MODEL
Haryana,Mahendragarh,09-03-2023,2023,3,5.782964121,NRSC VIC MODEL
Haryana,Mahendragarh,13-03-2023,2023,3,5.491190066,NRSC VIC MODEL
Haryana,Mahendragarh,20-03-2023,2023,3,7.945427283,NRSC VIC MODEL
Haryana,Mahendragarh,21-03-2023,2023,3,12.84489532,NRSC VIC MODEL
Haryana,Nuh,03-03-2023,2023,3,8.238569407,NRSC VIC MODEL
Haryana,Nuh,04-03-2023,2023,3,8.127929836,NRSC VIC MODEL
Haryana,Nuh,07-03-2023,2023,3,7.842635817,NRSC VIC MODEL
Haryana,Nuh,14-03-2023,2023,3,7.378902516,NRSC VIC MODEL
Haryana,Nuh,19-03-2023,2023,3,10.16749499,NRSC VIC MODEL
Haryana,Nuh,20-03-2023,2023,3,11.08109436,NRSC VIC MODEL
Haryana,Nuh,25-03-2023,2023,3,11.21926292,NRSC VIC MODEL
Haryana,Palwal,02-03-2023,2023,3,9.216817408,NRSC VIC MODEL
Haryana,Palwal,04-03-2023,2023,3,9.023882333,NRSC VIC MODEL
Haryana,Palwal,07-03-2023,2023,3,9.017647555,NRSC VIC MODEL
Haryana,Palwal,15-03-2023,2023,3,8.919803347,NRSC VIC MODEL
Haryana,Palwal,16-03-2023,2023,3,9.020738004,NRSC VIC MODEL
Haryana,Palwal,23-03-2023,2023,3,12.22069707,NRSC VIC MODEL
Haryana,Palwal,25-03-2023,2023,3,11.60249223,NRSC VIC MODEL
Haryana,Palwal,26-03-2023,2023,3,16.96536487,NRSC VIC MODEL
Haryana,Palwal,30-03-2023,2023,3,14.5404039,NRSC VIC MODEL
Haryana,Panchkula,03-03-2023,2023,3,7.5277393,NRSC VIC MODEL
Haryana,Panchkula,05-03-2023,2023,3,7.425830951,NRSC VIC MODEL
Haryana,Panchkula,06-03-2023,2023,3,7.373715925,NRSC VIC MODEL
Haryana,Panchkula,13-03-2023,2023,3,7.091475702,NRSC VIC MODEL
Haryana,Panchkula,14-03-2023,2023,3,7.047984247,NRSC VIC MODEL
Haryana,Panchkula,18-03-2023,2023,3,7.749106595,NRSC VIC MODEL
Haryana,Panchkula,19-03-2023,2023,3,8.506340105,NRSC VIC MODEL
Haryana,Panchkula,23-03-2023,2023,3,15.46566154,NRSC VIC MODEL
Haryana,Panchkula,28-03-2023,2023,3,14.9798789,NRSC VIC MODEL
Haryana,Panchkula,29-03-2023,2023,3,14.43130529,NRSC VIC MODEL
Haryana,Panipat,05-03-2023,2023,3,7.264571605,NRSC VIC MODEL
Haryana,Panipat,09-03-2023,2023,3,7.141342153,NRSC VIC MODEL
Haryana,Panipat,31-03-2023,2023,3,15.53487406,NRSC VIC MODEL
Haryana,Rewari,07-03-2023,2023,3,4.895296472,NRSC VIC MODEL
Haryana,Rewari,25-03-2023,2023,3,11.1461285,NRSC VIC MODEL
Haryana,Rohtak,01-03-2023,2023,3,7.657348737,NRSC VIC MODEL
Haryana,Rohtak,02-03-2023,2023,3,7.566633962,NRSC VIC MODEL
Haryana,Rohtak,09-03-2023,2023,3,7.123781027,NRSC VIC MODEL
Haryana,Rohtak,11-03-2023,2023,3,7.03967401,NRSC VIC MODEL
Haryana,Rohtak,12-03-2023,2023,3,7.003633578,NRSC VIC MODEL
Haryana,Rohtak,17-03-2023,2023,3,7.171828956,NRSC VIC MODEL
Haryana,Rohtak,21-03-2023,2023,3,16.46218276,NRSC VIC MODEL
Haryana,Rohtak,29-03-2023,2023,3,13.03095356,NRSC VIC MODEL
Haryana,Sirsa,04-03-2023,2023,3,6.753673249,NRSC VIC MODEL
Haryana,Sirsa,05-03-2023,2023,3,6.665306302,NRSC VIC MODEL
Haryana,Sirsa,06-03-2023,2023,3,6.580302243,NRSC VIC MODEL
Haryana,Sirsa,14-03-2023,2023,3,6.189210455,NRSC VIC MODEL
Haryana,Sirsa,18-03-2023,2023,3,6.763096217,NRSC VIC MODEL
Haryana,Sirsa,22-03-2023,2023,3,10.124783,NRSC VIC MODEL
Haryana,Sirsa,29-03-2023,2023,3,9.68885291,NRSC VIC MODEL
Haryana,Sonipat,08-03-2023,2023,3,7.862449023,NRSC VIC MODEL
Haryana,Sonipat,16-03-2023,2023,3,7.683355124,NRSC VIC MODEL
Haryana,Sonipat,25-03-2023,2023,3,15.58275197,NRSC VIC MODEL
Haryana,Yamunanagar,03-03-2023,2023,3,8.871982427,NRSC VIC MODEL
Haryana,Yamunanagar,04-03-2023,2023,3,8.805846073,NRSC VIC MODEL
Haryana,Yamunanagar,07-03-2023,2023,3,8.633301154,NRSC VIC MODEL
Haryana,Yamunanagar,09-03-2023,2023,3,8.53403751,NRSC VIC MODEL
Haryana,Yamunanagar,14-03-2023,2023,3,8.328522972,NRSC VIC MODEL
Haryana,Yamunanagar,19-03-2023,2023,3,9.657436002,NRSC VIC MODEL
Haryana,Yamunanagar,25-03-2023,2023,3,17.41670369,NRSC VIC MODEL
Haryana,Yamunanagar,26-03-2023,2023,3,19.73951181,NRSC VIC MODEL
Haryana,Yamunanagar,29-03-2023,2023,3,16.81302466,NRSC VIC MODEL
Haryana,Ambala,08-06-2023,2023,6,11.78349674,NRSC VIC MODEL
Haryana,Ambala,12-06-2023,2023,6,11.0262141,NRSC VIC MODEL
Haryana,Ambala,18-06-2023,2023,6,10.42937884,NRSC VIC MODEL
Haryana,Ambala,22-06-2023,2023,6,11.04897728,NRSC VIC MODEL
Haryana,Bhiwani,07-06-2023,2023,6,14.34638099,NRSC VIC MODEL
Haryana,Bhiwani,10-06-2023,2023,6,14.44511484,NRSC VIC MODEL
Haryana,Bhiwani,11-06-2023,2023,6,13.88556081,NRSC VIC MODEL
Haryana,Bhiwani,17-06-2023,2023,6,11.53703012,NRSC VIC MODEL
Haryana,Bhiwani,21-06-2023,2023,6,10.77224199,NRSC VIC MODEL
Haryana,Bhiwani,29-06-2023,2023,6,16.97929336,NRSC VIC MODEL
Haryana,Charki Dadri,03-06-2023,2023,6,14.27229833,NRSC VIC MODEL
Haryana,Charki Dadri,08-06-2023,2023,6,12.73418857,NRSC VIC MODEL
Haryana,Charki Dadri,12-06-2023,2023,6,11.80989425,NRSC VIC MODEL
Haryana,Charki Dadri,18-06-2023,2023,6,9.703836379,NRSC VIC MODEL
Haryana,Charki Dadri,20-06-2023,2023,6,9.419366354,NRSC VIC MODEL
Haryana,Charki Dadri,24-06-2023,2023,6,10.11541951,NRSC VIC MODEL
Haryana,Charki Dadri,30-06-2023,2023,6,15.45426516,NRSC VIC MODEL
Haryana,Faridabad,05-06-2023,2023,6,13.4066552,NRSC VIC MODEL
Haryana,Faridabad,07-06-2023,2023,6,13.8234689,NRSC VIC MODEL
Haryana,Faridabad,20-06-2023,2023,6,14.92724051,NRSC VIC MODEL
Haryana,Faridabad,27-06-2023,2023,6,17.18491009,NRSC VIC MODEL
Haryana,Faridabad,30-06-2023,2023,6,17.65972409,NRSC VIC MODEL
Haryana,Fatehabad,02-06-2023,2023,6,19.79781102,NRSC VIC MODEL
Haryana,Fatehabad,09-06-2023,2023,6,15.85747231,NRSC VIC MODEL
Haryana,Fatehabad,11-06-2023,2023,6,18.26161313,NRSC VIC MODEL
Haryana,Fatehabad,16-06-2023,2023,6,15.51194914,NRSC VIC MODEL
Haryana,Fatehabad,26-06-2023,2023,6,15.03661821,NRSC VIC MODEL
Haryana,Gurugram,14-06-2023,2023,6,10.55404258,NRSC VIC MODEL
Haryana,Gurugram,15-06-2023,2023,6,10.25014788,NRSC VIC MODEL
Haryana,Gurugram,16-06-2023,2023,6,9.964640549,NRSC VIC MODEL
Haryana,Gurugram,23-06-2023,2023,6,15.9310872,NRSC VIC MODEL
Haryana,Gurugram,24-06-2023,2023,6,14.61847529,NRSC VIC MODEL
Haryana,Gurugram,25-06-2023,2023,6,22.16169996,NRSC VIC MODEL
Haryana,Gurugram,30-06-2023,2023,6,18.55292414,NRSC VIC MODEL
Haryana,Hisar,17-06-2023,2023,6,14.89043168,NRSC VIC MODEL
Haryana,Hisar,24-06-2023,2023,6,14.43346941,NRSC VIC MODEL
Haryana,Jhajjar,01-06-2023,2023,6,19.64634549,NRSC VIC MODEL
Haryana,Jhajjar,06-06-2023,2023,6,15.52731255,NRSC VIC MODEL
Haryana,Jhajjar,20-06-2023,2023,6,12.33265043,NRSC VIC MODEL
